BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,label
-0.13036795248653585,0.5180838229034924,-0.03888801035361285,-0.3569340222066546,0.562931925379429,-0.4667855542850508,1.2698432294420248,-0.6786608078479125,1.5991991906768774,-0.6753488578824289,-0.47606981743568183,-0.10902011651332344,-0.9054642651703065,-0.2244783558175378,0.5614738928513043,-0.5255509710834134,0.3606795442537747,0
-0.44857936511250573,-0.24943448080104288,0.22886573314582334,0.5420805156549817,-0.45457623027477295,-0.4667855542850508,-0.5988577356115315,0.15936716405059487,-0.916995191499105,-0.6753488578824289,-0.47606981743568183,-0.3504079966421928,-0.685587948034503,-0.35494300635996,-0.30408508924904365,-0.5255509710834134,0.3606795442537747,0
-0.02284320724688709,0.5180838229034924,1.0366343029964715,1.149414486684899,0.3391535591030908,-0.4667855542850508,1.2698432294420248,0.15936716405059487,1.3895171642270063,-0.6753488578824289,-0.47606981743568183,0.4542182704540384,-0.4107425516147485,-0.38857279328501904,-0.1604832863998821,0.329199985056047,0.3606795442537747,2
-0.30881937365959866,0.5180838229034924,0.5311102177536631,-0.10391485205267,1.445228671443752,-0.4667855542850508,0.646942907757506,-0.11997437587827836,0.9701505951328818,-0.6753488578824289,-0.47606981743568183,0.4542182704540384,0.8260617322741463,-0.026685675912915464,-0.26306786237694274,-0.2406351253715348,0.3606795442537747,0
0.5805173711636284,0.5180838229034924,-0.4695518820955651,-0.3569340222066546,-0.45457623027477295,-0.30140469376933227,-1.2217580572960502,-0.6786608078479125,-0.916995191499105,-0.25891333024358737,-0.3295339001797974,-0.5917958767710622,-0.4107425516147485,-0.3203893854037966,0.05396206821336606,-0.5255509710834134,0.3606795442537747,0
2.556788000503185,0.5180838229034924,0.2848072907150514,-0.3569340222066546,1.3277107480192292,0.6307061002014737,0.024042586072987197,-0.6786608078479125,0.34110199958888626,0.15752719464157477,0.11007385158785599,-0.14925142986813497,0.9634844304840234,0.08991510712567567,0.5345301419113969,-0.5255509710834134,0.3606795442537747,1
0.24387226120525085,-0.009585538562736976,-0.4695518820955651,-0.3569340222066546,-0.45457623027477295,0.8609267399803903,-1.2217580572960502,-0.6786608078479125,-0.916995191499105,0.5739627222804161,-0.036462065668028454,-0.5917958767710622,-0.4107425516147485,-0.4632865921394442,-0.2092408228659233,-0.5255509710834134,-2.6282851974788954,0
-0.7318986877752869,-1.784475309565005,-0.22663296996011187,-0.3569340222066546,0.11935622721395768,-0.4667855542850508,-0.18359002395475676,-0.6786608078479125,-0.07826456950523825,-0.6753488578824289,-0.47606981743568183,-0.2699453699325697,-0.5481652498246258,-0.5107437769402154,-0.3394197120839435,0.329199985056047,0.3606795442537747,0
0.2039945325967602,0.5180838229034924,-0.23348992961865597,-0.2569216823515221,-0.08041429002176327,-0.4667855542850508,0.43931029772976193,-0.39931926791903927,0.5507840260387573,-0.6753488578824289,-0.47606981743568183,-0.22971405657775812,2.3377114125827956,-0.004251086548911174,-0.05131744776814632,-0.5255509710834134,0.3606795442537747,0
0.9673686098387378,0.5180838229034924,-0.2829676910865534,-0.3569340222066546,-0.013743022464931774,-0.4667855542850508,1.2698432294420248,-0.6786608078479125,1.5991991906768774,-0.6753488578824289,-0.47606981743568183,-0.10902011651332344,-0.13589715519499412,-0.23460669274500864,4.9781389530206335,-0.5255509710834134,0.3606795442537747,0
0.21726072419210982,0.5180838229034924,-0.3868564805616694,-0.3569340222066546,-0.2591959092938309,-0.4667855542850508,0.43931029772976193,-0.6786608078479125,0.7604685686830107,-0.6753488578824289,-0.47606981743568183,-0.2699453699325697,-0.685587948034503,-0.5216325952197617,5.4466082263056865,-0.5255509710834134,0.3606795442537747,0
2.3085521769589814,0.5180838229034924,2.507234505642153,3.203770369585076,0.04295354226618044,-0.357570893715498,1.2698432294420248,2.394109539817244,1.5991991906768774,0.9903982499192575,0.40314568609962487,3.1094849518716012,1.8567319688482251,0.1191111812947552,0.34137864537006846,-0.5255509710834134,0.3606795442537747,2
-0.6880570102843251,-1.0169527845055777,-0.08766837455931023,-0.3569340222066546,0.4476809798698423,-0.4667855542850508,1.2698432294420248,-0.6786608078479125,1.5991991906768774,-0.6753488578824289,-0.47606981743568183,0.09213645026073437,-0.7405570273184539,0.2164101245224539,-0.3337871994919267,-0.5255509710834134,0.3606795442537747,0
1.0741134834332524,-0.24943448080104288,1.518896211104151,1.7243830185761555,0.42323079367509114,3.335903043508327,1.2698432294420248,-0.39931926791903927,1.3895171642270063,0.9903982499192575,1.428897106890816,-0.06878880315851188,1.238329826903778,2.6757036834195578,0.2408196271891438,-0.5255509710834134,0.3606795442537747,1
1.8276486495499362,0.5180838229034924,-0.4695518820955651,-0.3569340222066546,-0.45457623027477295,-0.0857974447196313,-1.2217580572960502,-0.6786608078479125,-0.916995191499105,1.1418298051739566,0.11007385158785599,-0.5917958767710622,0.4137936376445147,-0.10722889521093755,0.34018909455320556,-0.5255509710834134,-0.3865616411793928,1
-0.6700695217747399,0.5180838229034924,-0.28251836130688085,-0.3569340222066546,-0.012681413295010381,-0.4667855542850508,1.2698432294420248,-0.6786608078479125,1.5991991906768774,-0.6753488578824289,-0.47606981743568183,-0.10902011651332344,-0.4107425516147485,-0.5243140186166388,-0.30088551749740083,-0.5255509710834134,0.3606795442537747,0
0.024739130705750928,0.5180838229034924,-0.4218105930053604,-0.2954806567535009,-0.45457623027477295,-0.350030651574428,-0.8064903456392756,-0.11997437587827836,-0.916995191499105,0.5739627222804161,0.2566097688437404,-0.511333250061439,-0.7680415669604292,-0.29118947794435524,0.045903712957084244,-0.5255509710834134,0.3606795442537747,0
-0.6912507131822464,0.5180838229034924,-0.36036474563514403,-0.3569340222066546,-0.19660520198388454,-0.4667855542850508,1.2698432294420248,-0.6786608078479125,1.5991991906768774,-0.6753488578824289,-0.47606981743568183,-0.10902011651332344,-0.9604333444542573,-0.526915981293032,-0.3001374743501678,-0.5255509710834134,0.3606795442537747,0
2.6848984760582617,0.5180838229034924,-0.2883924120723913,-0.23369592511408016,-0.25275990370118273,0.5995451310236534,0.43931029772976193,-0.11997437587827836,0.13141997313901513,3.4890214102449475,1.8685048586584694,-0.2699453699325697,1.6505979215334095,-0.04549221502223355,0.33669127024582074,-0.5255509710834134,0.3606795442537747,1
-0.7410395816438056,0.5180838229034924,-0.42274669671301146,-0.3569340222066546,-0.3439919417412989,-0.4667855542850508,-0.18359002395475676,-0.6786608078479125,0.13141997313901513,-0.6753488578824289,-0.47606981743568183,-0.39063930999700436,0.6611544944222936,-0.5431534711024516,-0.30231059971756635,-0.5255509710834134,0.3606795442537747,0
5.079113073620133,0.5180838229034924,0.9523943303449518,0.25350274129467226,1.7845455023798642,1.0513414767875207,1.2698432294420248,-0.11997437587827836,1.5991991906768774,1.8232743024432612,0.9892893551231627,1.9830081779368776,2.3377114125827956,0.8626128360569821,1.0417731957544283,-0.5255509710834134,0.3606795442537747,1
-0.19323459750419136,0.5180838229034924,0.16124628182364814,-0.11594043219428711,0.5934421305858146,-0.3829458601673901,1.2698432294420248,-0.39931926791903927,1.5991991906768774,0.15752719464157477,-0.1829979829239129,1.218613224195458,0.4137936376445147,-0.3755379445134015,-0.2606172687819477,-0.5255509710834134,0.3606795442537747,0
2.4830928827318997,0.5180838229034924,-0.3174584321949572,-0.16115685452035758,-0.45457623027477295,0.10045681824381039,-1.0141254472683061,-0.39931926791903927,-0.916995191499105,0.15752719464157477,-0.036462065668028454,-0.4711019367066275,1.6505979215334095,-0.004499280441410972,0.7048137973749435,-0.5255509710834134,0.3606795442537747,1
-0.691267223099907,0.5180838229034924,-0.171501142098002,0.026721748253284088,-0.45457623027477295,-0.4667855542850508,1.0622106194142809,2.394109539817244,-0.916995191499105,-0.6753488578824289,-0.47606981743568183,-0.14925142986813497,-0.9054642651703065,-0.4524139844258254,-0.28659804627366414,0.500150176283939,0.3606795442537747,0
0.9381244179018928,-0.6331936326533104,-0.21339646353392572,-0.3569340222066546,0.15062946401122412,-0.4667855542850508,1.2698432294420248,-0.6786608078479125,1.5991991906768774,-0.6753488578824289,-0.47606981743568183,-0.028557489803700313,1.7880206197432866,2.418894989156647,7.293996760182157,-0.5255509710834134,0.3606795442537747,2
0.04414109021999113,0.5180838229034924,-0.4695518820955651,-0.3569340222066546,-0.45457623027477295,-0.41945023916461,-1.2217580572960502,-0.6786608078479125,-0.916995191499105,-0.25891333024358737,-0.3295339001797974,-0.5917958767710622,-0.7405570273184539,-0.4772678470360114,-0.09853739021566393,-0.5255509710834134,0.3606795442537747,0
2.816641781134798,0.5180838229034924,-0.4695518820955651,-0.3569340222066546,-0.45457623027477295,3.76458182031641,-1.2217580572960502,-0.6786608078479125,-0.916995191499105,2.9590134654766618,1.1358252723790472,-0.5917958767710622,1.238329826903778,-0.03343196089438986,0.48172383016577275,-0.5255509710834134,-0.3865616411793928,1
1.1929410026689045,0.5180838229034924,0.6446689585288148,0.6324470870698692,0.36195603939869314,0.3427628883750073,0.646942907757506,0.9973951359491023,0.9701505951328818,0.9903982499192575,0.5496816033555093,1.0576879707762117,0.13894824122476027,-0.03981116989409818,0.29047299536030224,-0.5255509710834134,0.3606795442537747,2
2.260453577859163,0.5180838229034924,-0.37406930391515575,-0.23402729130034716,-0.45457623027477295,0.928366896700711,-1.0141254472683061,-0.39931926791903927,-0.916995191499105,0.9903982499192575,1.2823611896349316,-0.511333250061439,1.238329826903778,-0.17134679796246555,0.5085705855718667,-0.5255509710834134,0.3606795442537747,1
-0.0734464555990082,-1.784475309565005,-0.018705614416655733,0.2234026419021275,-0.45457623027477295,2.4772036461544644,-1.0141254472683061,-0.39931926791903927,-0.916995191499105,0.9903982499192575,0.40314568609962487,-0.3504079966421928,0.8260617322741463,6.334560368678118,-0.061900951927279284,0.6141158307679255,0.3606795442537747,1
-0.4328914524416527,-0.6331936326533104,-0.4695518820955651,-0.3569340222066546,-0.45457623027477295,1.027250755928643,-1.2217580572960502,-0.6786608078479125,-0.916995191499105,0.5739627222804161,-0.036462065668028454,-0.5917958767710622,-0.7405570273184539,0.46078035462016026,-0.24925278331234335,0.044284139344168395,0.3606795442537747,0
-0.3745456071371438,0.13432467105122475,0.24497139743595997,0.11679912736015673,0.3640681993096825,0.5767866241694415,0.23167519610073117,0.7180535960202291,-0.07826456950523825,0.5739627222804161,1.1358252723790472,0.49444958380884996,-0.4107425516147485,-0.16264252926798412,-0.21500659768552502,-0.1456620371329671,0.3606795442537747,0
1.220436698525322,0.5180838229034924,-0.3741535532488443,-0.23413573841585272,-0.45457623027477295,-0.4667855542850508,-1.0141254472683061,-0.39931926791903927,-0.916995191499105,-0.6753488578824289,-0.47606981743568183,-0.5515645634162506,0.0015255430148830619,-0.29875573402885003,0.4020919373943151,-0.5255509710834134,0.3606795442537747,0
-0.09788167807754725,0.5180838229034924,-0.4695518820955651,-0.3569340222066546,-0.45457623027477295,0.2397256948677579,-1.2217580572960502,-0.6786608078479125,-0.916995191499105,-0.25891333024358737,-0.3295339001797974,-0.5917958767710622,-0.8230106462443803,-0.46801225640018695,-0.23293809539095722,-0.5255509710834134,0.3606795442537747,0
1.802365075589406,0.5180838229034924,0.24443313780406067,-0.07388705073712899,0.7127957531999933,-0.4667855542850508,1.2698432294420248,0.43870870397946815,1.5991991906768774,-0.6753488578824289,-0.47606981743568183,0.21283039032516907,1.1009071286939005,-0.10459848010350643,0.19502965226798183,-0.5255509710834134,0.3606795442537747,2
0.3256614689242138,0.5180838229034924,-0.26501322197380583,-0.2984930766286555,-0.07858964926096097,-0.37873377612383796,-0.3912251255837876,-0.39931926791903927,-0.07826456950523825,0.15752719464157477,-0.1829979829239129,-0.39063930999700436,-0.5756497894666012,-0.5986882602099775,-9.957666143241536e-19,-0.5255509710834134,0.3606795442537747,0
-0.5236953562619399,-1.5925936229614253,-0.41818787165675075,-0.3569340222066546,-0.33322103203813846,0.016589253502368544,-0.2874075747692722,-0.6786608078479125,-0.28794659595510935,-0.05069306780100634,-0.3295339001797974,-0.4711019367066275,-0.7680415669604292,-0.5378872369050338,-0.3076677659826551,-0.5255509710834134,-2.6282851974788954,0
1.1269428465619467,0.5180838229034924,-0.4695518820955651,-0.3569340222066546,-0.45457623027477295,0.477815816949919,-1.2217580572960502,-0.6786608078479125,-0.916995191499105,1.8232743024432612,0.5496816033555093,-0.5917958767710622,-0.08092807591104327,-0.5986882602099775,-9.957666143241536e-19,-0.5255509710834134,0.3606795442537747,1
-0.6412019086451017,0.5180838229034924,0.6493728796597613,0.48830882088347216,0.6376316122837908,-0.4667855542850508,1.2698432294420248,1.5560815679187365,1.5991991906768774,-0.6753488578824289,-0.47606981743568183,2.9083283850975437,-0.3282889326888222,0.2800819171837527,-0.29545641729779937,2.60853700776255,0.3606795442537747,2
-0.3366290702390309,0.5180838229034924,-0.23201556627910555,-0.051173404878463356,-0.45457623027477295,-0.13532075926360923,-0.8064903456392756,-0.11997437587827836,-0.916995191499105,-0.25891333024358737,-0.1829979829239129,-0.4711019367066275,-0.13589715519499412,-0.3956187098239389,-0.24791601850281256,-0.2406351253715348,0.3606795442537747,0
1.6175803843733834,0.5180838229034924,-0.04764058002015039,0.03231279954157107,-0.17219924950454682,3.6011489173611704,0.33549274691524655,0.5783811499998486,-0.28794659595510935,3.6972416726875283,4.945759121032043,-0.22971405657775812,2.0628660161630417,2.2039272681942106,0.06359669658347135,-0.5255509710834134,-2.6282851974788954,1
-0.23329615917414673,0.5180838229034924,0.9850830718161271,0.9816287244785384,0.5253222088491946,-0.4667855542850508,0.43931029772976193,1.2767366758779755,0.34110199958888626,-0.6753488578824289,-0.47606981743568183,0.13236776361554595,-0.5481652498246258,-0.11513878883278757,0.196630917466868,-0.5255509710834134,0.3606795442537747,0
0.0005795437143731416,0.5180838229034924,-0.4695518820955651,-0.3569340222066546,-0.45457623027477295,-0.313541884055861,-1.2217580572960502,-0.6786608078479125,-0.916995191499105,0.5739627222804161,-0.036462065668028454,-0.5917958767710622,-0.2733198534048713,-0.35970770924768813,-0.1213172035254707,-0.5255509710834134,0.3606795442537747,0
-0.5283907150596975,0.04904485952849887,0.4568257080330124,0.8355143108540404,-0.45457623027477295,0.4780028905127049,0.43931029772976193,1.5560815679187365,-0.916995191499105,-0.12009982194853336,-0.3295339001797974,-0.14925142986813497,-0.4107425516147485,0.4756322949441493,-0.3139985825680145,0.15824979382815493,-1.8810440120457277,0
-0.7484398207299455,-1.0169527845055777,-0.3244558074096489,-0.3569340222066546,-0.1117649358210032,-0.4667855542850508,0.43931029772976193,-0.6786608078479125,0.7604685686830107,-0.6753488578824289,-0.47606981743568183,-0.2699453699325697,-0.9604333444542573,-0.45463614357396415,-9.957666143241536e-19,-0.5255509710834134,0.3606795442537747,0
-0.12130150506724191,0.5180838229034924,0.1313798930310407,0.4165951533355419,-0.45457623027477295,-0.4667855542850508,-0.5988577356115315,0.15936716405059487,-0.916995191499105,-0.6753488578824289,-0.47606981743568183,-0.3504079966421928,0.4137936376445147,-0.5986882602099775,-9.957666143241536e-19,-0.5255509710834134,0.3606795442537747,0
0.9900681674081615,0.5180838229034924,-0.3229252778476394,-0.16819386734871872,-0.45457623027477295,-0.14801881497697705,-0.5988577356115315,0.15936716405059487,-0.916995191499105,1.4068387748044198,0.2566097688437404,-0.4308706233518159,-0.13589715519499412,-0.5986882602099775,-9.957666143241536e-19,-0.5255509710834134,0.3606795442537747,1
0.39485425470220337,0.5180838229034924,1.9725648314616282,2.528415957774168,0.019310621377723623,-0.4667855542850508,1.0622106194142809,2.394109539817244,0.34110199958888626,-0.6753488578824289,-0.47606981743568183,1.0979192841310232,0.8260617322741463,1.362942765534325,0.19194011254443152,-0.2406351253715348,0.3606795442537747,2
1.1562630497484419,0.5180838229034924,-0.4695518820955651,-0.3569340222066546,-0.45457623027477295,-0.3596942264822864,-1.2217580572960502,-0.6786608078479125,-0.916995191499105,0.2332404736457638,-0.036462065668028454,-0.5917958767710622,-0.13589715519499412,-0.33445177707066626,0.31582022008433325,-0.5255509710834134,-0.3865616411793928,0
1.8878638423406497,0.5180838229034924,-0.3623680075695173,-0.3569340222066546,-0.20133820953311724,-0.003948305210683754,-0.18359002395475676,-0.6786608078479125,-0.07826456950523825,0.9903982499192575,0.11007385158785599,-0.3504079966421928,0.4137936376445147,0.13037165636741194,0.4423249458237621,-0.5255509710834134,0.3606795442537747,1
0.151165969404421,-0.6331936326533104,-0.4166620226132795,-0.2888533330281608,-0.45457623027477295,-0.4667855542850508,-0.8064903456392756,-0.11997437587827836,-0.916995191499105,-0.6753488578824289,-0.47606981743568183,-0.511333250061439,0.5512163358543919,0.6136797371911734,-0.13563888776924782,-0.5255509710834134,0.3606795442537747,0
-0.004170780079599653,0.5180838229034924,-0.4385668493723146,-0.31704958305960773,-0.45457623027477295,-0.4667855542850508,-1.0141254472683061,-0.39931926791903927,-0.916995191499105,-0.6753488578824289,-0.47606981743568183,-0.5515645634162506,-0.7955261066024047,-0.48190238662363827,-0.011581787967579743,-0.5255509710834134,0.3606795442537747,0
-0.3626819427519829,0.13432467105122475,-0.4695518820955651,-0.3569340222066546,-0.45457623027477295,1.3546676549514642,-1.2217580572960502,-0.6786608078479125,-0.916995191499105,2.0504241339484697,0.5496816033555093,-0.5917958767710622,-0.09467034573203098,0.9116041857358557,-0.267141138850918,-0.2147327523966846,-0.3865616411793928,1
-0.7482035204915507,-3.3195119169740748,-0.07638832488211479,0.1491525168193171,-0.45457623027477295,-0.4667855542850508,-1.0141254472683061,-0.39931926791903927,-0.916995191499105,-0.6753488578824289,-0.47606981743568183,-0.5515645634162506,-0.7955261066024047,-0.5986882602099775,-9.957666143241536e-19,-0.5255509710834134,0.3606795442537747,0
0.1726767009592469,0.5180838229034924,0.41396151925966984,-0.3569340222066546,1.6328570337984978,0.29902922740553006,1.2698432294420248,-0.6786608078479125,1.5991991906768774,-0.25891333024358737,0.11007385158785599,1.8623142378724429,-0.7268147574974662,0.6752912998464081,1.031037857480383,-0.2406351253715348,0.3606795442537747,2
0.09300649053338884,0.5180838229034924,-0.2765600612076818,-0.16100020868684953,-0.35823519810441035,-0.4667855542850508,0.23167519610073117,0.43870870397946815,-0.49762862240498046,-0.6753488578824289,-0.47606981743568183,-0.14925142986813497,-0.7405570273184539,-0.3301293786175923,0.014460206680247747,-0.5255509710834134,0.3606795442537747,0
-0.36255487682563314,-0.009585538562736976,-0.4695518820955651,-0.3569340222066546,-0.45457623027477295,-0.03359367438792932,-1.2217580572960502,-0.6786608078479125,-0.916995191499105,-0.05069306780100634,-0.3295339001797974,-0.5917958767710622,-0.8230106462443803,-0.5482289465119171,-0.2938452883717815,-0.5255509710834134,-2.6282851974788954,0
0.005683728603512136,0.5180838229034924,-0.4695518820955651,-0.3569340222066546,-0.45457623027477295,-0.28419136381834365,-1.2217580572960502,-0.6786608078479125,-0.916995191499105,1.4068387748044198,0.40314568609962487,-0.5917958767710622,-0.5481652498246258,-0.41214577212841463,-0.21940870783088276,-0.5255509710834134,0.3606795442537747,0
1.1655763335047888,0.5180838229034924,-0.3462202186125363,-0.24210057656576145,-0.3739602839338704,-0.4667855542850508,0.43931029772976193,-0.39931926791903927,0.5507840260387573,-0.6753488578824289,-0.47606981743568183,-0.2699453699325697,0.4137936376445147,1.7768105182154328,0.05895872591492972,-0.2406351253715348,0.3606795442537747,0
0.06484080305827292,0.5180838229034924,0.1687257504477802,0.4646673497032589,-0.45457623027477295,-0.4667855542850508,-0.3912251255837876,0.43870870397946815,-0.916995191499105,-0.6753488578824289,-0.47606981743568183,-0.4308706233518159,-0.7680415669604292,-0.037765528291977414,0.025445354667958265,-0.5255509710834134,0.3606795442537747,0
1.8848753300842094,0.5180838229034924,-0.27339135015728294,-0.3569340222066546,0.00888252296901707,-0.16855691588109867,1.0622106194142809,-0.6786608078479125,1.179832621582753,0.9903982499192575,0.11007385158785599,-0.14925142986813497,0.4825049867494533,-0.15369395593180804,0.5649856933824857,-0.5255509710834134,0.3606795442537747,1
0.6850853647430063,0.13432467105122475,1.6475730267578677,0.6456535358025469,2.7072276306166123,12.549846638919032,0.43931029772976193,0.9973951359491023,0.5507840260387573,3.4890214102449475,3.480399948473198,0.7358374639377192,0.6886390340642691,9.153867886557787,0.10419594764290109,1.0285401223502308,0.3606795442537747,1
-0.43646344452120994,0.5180838229034924,-0.4695518820955651,-0.3569340222066546,-0.45457623027477295,0.2362745595383286,-1.2217580572960502,-0.6786608078479125,-0.916995191499105,-0.05069306780100634,-0.036462065668028454,-0.5917958767710622,0.6886390340642691,-0.2841843565685557,-0.3103353100825206,0.329199985056047,-2.6282851974788954,0
0.11746697418526822,0.5180838229034924,-0.1354096636495149,-0.053836384048100025,-0.22144243318850285,-0.4667855542850508,0.024042586072987197,-0.3434496190885095,0.08948256137128806,-0.6753488578824289,-0.47606981743568183,-0.2699453699325697,-0.6168765989295644,-0.29159067528823324,-0.1036057570032164,-0.5255509710834134,-1.1338028266125602,0
-0.49588381862778547,0.13432467105122475,-0.09888289697697003,-0.04566670134668077,-0.1501376839421187,-0.4667855542850508,-0.5422311131678353,-0.3739236682586269,-0.45950576132063214,-0.6753488578824289,-0.47606981743568183,-0.31017668328738124,0.4137936376445147,-0.1478345538171594,-0.2955197014297487,-0.5255509710834134,-0.3865616411793928,0
2.063960132695676,0.5180838229034924,-0.20656758698661115,-0.20661427043644037,-0.10914408818275986,-0.4667855542850508,0.8545755177852499,-0.11997437587827836,0.9701505951328818,-0.6753488578824289,-0.47606981743568183,-0.028557489803700313,0.4137936376445147,0.08874260492004335,0.5566381516002542,-0.5255509710834134,0.3606795442537747,0
0.07839069820757673,0.5180838229034924,-0.18586097297336943,0.008237539899335539,-0.45457623027477295,-0.4667855542850508,1.2698432294420248,2.673451079746117,-0.916995191499105,-0.6753488578824289,-0.47606981743568183,0.09213645026073437,1.7880206197432866,0.4237714039297586,-0.10321986844801495,-0.5255509710834134,0.3606795442537747,2
-0.47355518698199317,0.5180838229034924,-0.31977528887139356,-0.3569340222066546,-0.10070650696765579,-0.4667855542850508,0.646942907757506,-0.6786608078479125,0.7604685686830107,-0.6753488578824289,-0.47606981743568183,-0.2699453699325697,-0.8230106462443803,-0.10163842551453084,-0.2892221414000031,-0.5255509710834134,0.3606795442537747,0
-0.1723625745314956,0.5180838229034924,-0.4695518820955651,-0.3569340222066546,-0.45457623027477295,-0.4485094707073627,-1.2217580572960502,-0.6786608078479125,-0.916995191499105,-0.25891333024358737,-0.3295339001797974,-0.5917958767710622,-0.9054642651703065,-0.5885743873299094,3.1661079988417042,-0.5255509710834134,0.3606795442537747,0
2.4163102465776958,0.5180838229034924,-0.28763884858773225,-0.12277260047113772,-0.45457623027477295,1.7372352481682831,0.23167519610073117,1.2767366758779755,-0.916995191499105,1.4068387748044198,0.5496816033555093,-0.31017668328738124,0.6886390340642691,-0.037500660605436664,0.7033793041283957,-0.5255509710834134,0.3606795442537747,1
-0.7433005078248696,0.13432467105122475,-0.35494938568638257,-0.3327081415706613,-0.22827654221987154,-0.4667855542850508,0.43931029772976193,-0.11997437587827836,0.5507840260387573,-0.6753488578824289,-0.47606981743568183,-0.06878880315851188,0.13894824122476027,-0.4750909571229733,-0.3186855049915129,0.09608546629004426,0.3606795442537747,0
-0.7124430719895348,-2.55199361326954,-0.4695518820955651,-0.3569340222066546,-0.45457623027477295,0.9567878868578703,-1.2217580572960502,-0.6786608078479125,-0.916995191499105,0.15752719464157477,0.2566097688437404,-0.5917958767710622,1.375752525113655,-0.5584212555527491,-0.30016179703886187,-0.5255509710834134,0.3606795442537747,0
